GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,OBSERVATION COUNT,BREEDING BIRD ATLAS CODE,BREEDING BIRD ATLAS CATEGORY,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS,Column1
URN:CornellLabOfOrnithology:EBIRD:OBS571034548,1/25/2018 16:59,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Old Pike Nrace, Pike Road, Alabama, US (32.262, -86.08)",L6773557,P,32.26151,-86.0801879,1/25/2018,8:47:00 AM,obsr837333,S42228568,Stationary,P21,EBIRD,19,,,2,1,G2893305,0,1,0,,Along with Cindy Mirarchi......,,
URN:CornellLabOfOrnithology:EBIRD:OBS563256247,1/3/2018 16:12,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery Landfill,L1056785,H,32.4115595,-86.3283026,1/2/2018,2:42:00 PM,obsr35725,S41560657,Traveling,P22,EBIRD,43,1.174,,3,1,G2833082,0,1,0,,Montgomery CBC; weather sunny and cold; temp 39 F. Walked roadside and bridge overlooking landfill noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563461871,1/3/2018 16:12,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery Landfill,L1056785,H,32.4115595,-86.3283026,1/2/2018,2:42:00 PM,obsr228192,S41578277,Traveling,P22,EBIRD,43,1.174,,3,1,G2833082,0,1,0,,Montgomery CBC; weather sunny and cold; temp 39 F. Walked roadside and bridge overlooking landfill noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS570975329,1/25/2018 16:59,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Old Pike Nrace, Pike Road, Alabama, US (32.262, -86.08)",L6773557,P,32.26151,-86.0801879,1/25/2018,8:47:00 AM,obsr411273,S42223691,Stationary,P21,EBIRD,19,,,2,1,G2893305,0,1,0,,Along with Cindy Mirarchi......,,
URN:CornellLabOfOrnithology:EBIRD:OBS563922717,1/4/2018 14:18,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Goodwyn Middle School, Montgomery US-AL (32.3804,-86.2415)",L6666575,P,32.38044,-86.241509,1/4/2018,1:04:00 PM,obsr665305,S41618771,Traveling,P22,EBIRD,14,2.164,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS566017462,1/10/2018 12:49,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Pond across from Hyundai,L6697468,P,32.2771551,-86.3337851,1/4/2018,11:05:00 AM,obsr231506,S41794846,Stationary,P21,EBIRD,5,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563337309,1/3/2018 16:14,5015,species,Mourning Dove,Zenaida macroura,,,15,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Maxwell AFB, Ala",L6657502,P,32.3849212,-86.3452243,1/2/2018,8:50:00 AM,obsr670353,S41567802,Traveling,P22,EBIRD,269,17.236,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563383191,1/3/2018 16:12,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery Landfill,L1056785,H,32.4115595,-86.3283026,1/2/2018,2:42:00 PM,obsr136097,S41571405,Traveling,P22,EBIRD,43,1.174,,3,1,G2833082,0,1,0,,Montgomery CBC; weather sunny and cold; temp 39 F. Walked roadside and bridge overlooking landfill noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS568461742,1/17/2018 13:57,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,1642 Meadow Oak Ct,L4261069,P,32.3408593,-86.1836672,1/17/2018,11:30:00 AM,obsr698531,S41994412,Stationary,P21,EBIRD,15,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS567708268,1/15/2018 10:07,5015,species,Mourning Dove,Zenaida macroura,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/15/2018,8:58:00 AM,obsr665305,S41928523,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 32 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS565795597,1/9/2018 15:33,5015,species,Mourning Dove,Zenaida macroura,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"10001–10127 Woodley Rd, Montgomery US-AL (32.2198,-86.1787)",L6694058,P,32.219751,-86.17865,1/9/2018,2:19:00 PM,obsr665305,S41775667,Traveling,P22,EBIRD,14,1.287,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS567317244,1/14/2018 11:37,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/14/2018,10:27:00 AM,obsr665305,S41897765,Stationary,P21,EBIRD,9,,,1,1,,0,1,0,,Sun porch exercise bike 32 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS572943872,1/31/2018 9:27,5015,species,Mourning Dove,Zenaida macroura,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/31/2018,8:18:00 AM,obsr665305,S42384345,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 35 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS563840473,1/4/2018 9:54,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/4/2018,8:37:00 AM,obsr665305,S41611091,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS566833369,1/13/2018 8:04,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/13/2018,6:54:00 AM,obsr665305,S41860114,Stationary,P21,EBIRD,9,,,1,1,,0,1,0,,Sun porch exercise bike 29 degrees 15 mph winds overcast ,,
URN:CornellLabOfOrnithology:EBIRD:OBS570695817,1/24/2018 9:45,5015,species,Mourning Dove,Zenaida macroura,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/24/2018,8:34:00 AM,obsr665305,S42197592,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 36 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS567177475,1/13/2018 22:43,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/13/2018,1:40:00 PM,obsr940190,S41887088,Stationary,P21,EBIRD,40,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563758710,1/3/2018 23:03,5015,species,Mourning Dove,Zenaida macroura,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/2/2018,3:21:00 PM,obsr665305,S41604198,Traveling,P22,EBIRD,15,0.692,,2,1,G2836808,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS571610551,1/27/2018 15:19,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Waugh Park,L2063613,H,32.35617,-86.0475,1/27/2018,10:52:00 AM,obsr35725,S42276380,Traveling,P22,EBIRD,41,0.483,,1,1,,0,1,0,,Weather overcast with periods of very light rain; temp 60 F. Walked paved quarter mile trail loop within perimeter of park twice noting all birds detected. Large chorus of Pseudacris feriarum calling from shallow pool in adjacent forested wetland.,,
URN:CornellLabOfOrnithology:EBIRD:OBS569314218,1/20/2018 9:09,5015,species,Mourning Dove,Zenaida macroura,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/20/2018,7:59:00 AM,obsr665305,S42087178,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 37 degrees overcast ,,
URN:CornellLabOfOrnithology:EBIRD:OBS563268816,1/3/2018 23:03,5015,species,Mourning Dove,Zenaida macroura,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/2/2018,3:21:00 PM,obsr130801,S41561759,Traveling,P22,EBIRD,15,0.692,,2,1,G2836808,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563756375,1/3/2018 22:53,348,domestic,Muscovy Duck (Domestic type),Cairina moschata (Domestic type),,,6,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/2/2018,6:59:00 AM,obsr665305,S41603974,Traveling,P22,EBIRD,34,1.062,,2,1,G2836752,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563070444,1/3/2018 22:53,348,domestic,Muscovy Duck (Domestic type),Cairina moschata (Domestic type),,,6,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/2/2018,6:59:00 AM,obsr130801,S41543738,Traveling,P22,EBIRD,34,1.062,,2,1,G2836752,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS570778453,1/24/2018 14:36,30233,species,Northern Cardinal,Cardinalis cardinalis,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Jackson Ferry Road,L6770691,P,32.4370618,-86.3125634,1/4/2018,9:53:00 AM,obsr231506,S42206979,Traveling,P22,EBIRD,17,1.609,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563756361,1/3/2018 22:53,30233,species,Northern Cardinal,Cardinalis cardinalis,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/2/2018,6:59:00 AM,obsr665305,S41603974,Traveling,P22,EBIRD,34,1.062,,2,1,G2836752,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563070430,1/3/2018 22:53,30233,species,Northern Cardinal,Cardinalis cardinalis,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/2/2018,6:59:00 AM,obsr130801,S41543738,Traveling,P22,EBIRD,34,1.062,,2,1,G2836752,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563333646,1/3/2018 22:54,30233,species,Northern Cardinal,Cardinalis cardinalis,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Windham Rd., Pintlala",L665057,H,32.1883615,-86.3681602,1/2/2018,8:02:00 AM,obsr130801,S41567526,Traveling,P22,EBIRD,18,1.706,,2,1,G2836759,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS566188168,1/10/2018 21:58,30233,species,Northern Cardinal,Cardinalis cardinalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/10/2018,9:20:00 AM,obsr940190,S41808890,Stationary,P21,EBIRD,40,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS567708269,1/15/2018 10:07,30233,species,Northern Cardinal,Cardinalis cardinalis,,,5,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/15/2018,8:58:00 AM,obsr665305,S41928523,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 32 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS563085704,1/2/2018 9:30,30233,species,Northern Cardinal,Cardinalis cardinalis,,,5,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Powder Magazine Park,L662313,H,32.3819367,-86.3316554,1/2/2018,7:18:00 AM,obsr670353,S41545128,Traveling,P22,EBIRD,71,3.042,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563148342,1/9/2018 21:46,30233,species,Northern Cardinal,Cardinalis cardinalis,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Bankhead Ave,L6654172,P,32.3488616,-86.2892284,1/2/2018,10:40:00 AM,obsr130801,S41550556,Traveling,P22,EBIRD,23,2.189,,2,1,G2836779,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS567597101,1/14/2018 22:07,30233,species,Northern Cardinal,Cardinalis cardinalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/14/2018,2:35:00 PM,obsr940190,S41920236,Stationary,P21,EBIRD,45,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS569612120,1/20/2018 21:34,30233,species,Northern Cardinal,Cardinalis cardinalis,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/18/2018,1:30:00 PM,obsr940190,S42111395,Stationary,P21,EBIRD,30,,,13,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563757462,1/3/2018 22:57,30233,species,Northern Cardinal,Cardinalis cardinalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"3800 Davenport Drive, Montgomery, Alabama, US (32.332, -86.326)",L6653991,P,32.3318186,-86.3260112,1/2/2018,9:47:00 AM,obsr665305,S41604076,Traveling,P22,EBIRD,9,1.207,,1,1,G2836778,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS572269253,1/28/2018 21:58,30233,species,Northern Cardinal,Cardinalis cardinalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/23/2018,3:55:00 PM,obsr940190,S42328767,Stationary,P21,EBIRD,30,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS565883198,1/9/2018 20:29,30233,species,Northern Cardinal,Cardinalis cardinalis,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/9/2018,9:05:00 AM,obsr940190,S41783254,Stationary,P21,EBIRD,40,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563136248,1/3/2018 22:57,30233,species,Northern Cardinal,Cardinalis cardinalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"3800 Davenport Drive, Montgomery, Alabama, US (32.332, -86.326)",L6653991,P,32.3318186,-86.3260112,1/2/2018,9:47:00 AM,obsr130801,S41549567,Traveling,P22,EBIRD,9,1.207,,1,1,G2836778,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS566773055,1/12/2018 22:25,30233,species,Northern Cardinal,Cardinalis cardinalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/12/2018,1:10:00 PM,obsr940190,S41855815,Stationary,P21,EBIRD,35,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563383189,1/3/2018 16:12,30233,species,Northern Cardinal,Cardinalis cardinalis,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery Landfill,L1056785,H,32.4115595,-86.3283026,1/2/2018,2:42:00 PM,obsr136097,S41571405,Traveling,P22,EBIRD,43,1.174,,3,1,G2833082,0,1,0,,Montgomery CBC; weather sunny and cold; temp 39 F. Walked roadside and bridge overlooking landfill noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS573392453,2/1/2018 19:24,30233,species,Northern Cardinal,Cardinalis cardinalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/28/2018,10:05:00 AM,obsr940190,S42422502,Stationary,P21,EBIRD,40,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS567177474,1/13/2018 22:43,30233,species,Northern Cardinal,Cardinalis cardinalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/13/2018,1:40:00 PM,obsr940190,S41887088,Stationary,P21,EBIRD,40,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS570064709,1/21/2018 22:58,30233,species,Northern Cardinal,Cardinalis cardinalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/21/2018,10:25:00 AM,obsr940190,S42146876,Stationary,P21,EBIRD,35,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS573616600,5/1/2018 13:28,30233,species,Northern Cardinal,Cardinalis cardinalis,,,12,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Pelzer AVE,L6811785,P,32.389025,-86.2544239,1/30/2018,9:00:00 AM,obsr1013387,S42440448,Stationary,P21,EBIRD,420,,,1,1,,0,1,0,,Back Yard Feeder,,
URN:CornellLabOfOrnithology:EBIRD:OBS563755675,1/3/2018 22:50,30233,species,Northern Cardinal,Cardinalis cardinalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"1421-1699 Hyundai Boulevard, Montgomery, Alabama, US (32.277, -86.332)",L6653229,P,32.2768029,-86.3321075,1/2/2018,6:16:00 AM,obsr665305,S41603914,Stationary,P21,EBIRD,2,,,2,1,G2836748,0,1,0,,Barn Owl attempt,,
URN:CornellLabOfOrnithology:EBIRD:OBS565811139,1/9/2018 16:26,30233,species,Northern Cardinal,Cardinalis cardinalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"1977–2899 Lower Dublin Rd, Ramer US-AL (32.0337,-86.1749)",L6694321,P,32.033745,-86.174871,1/9/2018,3:14:00 PM,obsr665305,S41777065,Traveling,P22,EBIRD,9,1.287,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563087656,1/3/2018 22:50,30233,species,Northern Cardinal,Cardinalis cardinalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"1421-1699 Hyundai Boulevard, Montgomery, Alabama, US (32.277, -86.332)",L6653229,P,32.2768029,-86.3321075,1/2/2018,6:16:00 AM,obsr130801,S41545272,Stationary,P21,EBIRD,2,,,2,1,G2836748,0,1,0,,Barn Owl attempt,,
URN:CornellLabOfOrnithology:EBIRD:OBS572943870,1/31/2018 9:27,30233,species,Northern Cardinal,Cardinalis cardinalis,,,5,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/31/2018,8:18:00 AM,obsr665305,S42384345,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 35 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS563156901,1/3/2018 22:59,30233,species,Northern Cardinal,Cardinalis cardinalis,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Oak Park,L2612975,H,32.3692002,-86.2869912,1/2/2018,11:12:00 AM,obsr130801,S41551303,Traveling,P22,EBIRD,12,1.963,,2,1,G2836782,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563226620,1/9/2018 21:47,30233,species,Northern Cardinal,Cardinalis cardinalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"4801-5085 Narrow Lane Road, Montgomery, Alabama, US (32.312, -86.282)",L6655649,P,32.3118441,-86.281822,1/2/2018,1:59:00 PM,obsr130801,S41557786,Traveling,P22,EBIRD,18,0.386,,2,1,G2836796,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563758213,1/9/2018 21:47,30233,species,Northern Cardinal,Cardinalis cardinalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"4801-5085 Narrow Lane Road, Montgomery, Alabama, US (32.312, -86.282)",L6655649,P,32.3118441,-86.281822,1/2/2018,1:59:00 PM,obsr665305,S41604148,Traveling,P22,EBIRD,18,0.386,,2,1,G2836796,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS568540425,1/20/2018 18:48,30233,species,Northern Cardinal,Cardinalis cardinalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,The Waters--Entrance Ponds,L4015014,H,32.3362785,-86.0345364,1/17/2018,3:36:00 PM,obsr35725,S42007257,Stationary,P21,EBIRD,11,,,1,1,,0,1,0,,Weather sunny and cold with a moderate NW wind over a snowy landscape; temp 29 F. Stopped along road noting all birds detected. With Ethan Soehren.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563757783,1/3/2018 22:59,30233,species,Northern Cardinal,Cardinalis cardinalis,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Oak Park,L2612975,H,32.3692002,-86.2869912,1/2/2018,11:12:00 AM,obsr665305,S41604109,Traveling,P22,EBIRD,12,1.963,,2,1,G2836782,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS570986328,1/26/2018 8:08,30233,species,Northern Cardinal,Cardinalis cardinalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"6687–7007 Old Pike Rd, Pike Road US-AL (32.2624,-86.0808)",L6773728,P,32.262419,-86.080831,1/25/2018,8:42:00 AM,obsr610490,S42224471,Traveling,P22,EBIRD,20,1.609,,2,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563269021,1/3/2018 23:03,30233,species,Northern Cardinal,Cardinalis cardinalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Fischer Rd,L6652815,P,32.2619956,-86.3541642,1/2/2018,3:11:00 PM,obsr130801,S41561775,Traveling,P22,EBIRD,5,0.692,,2,1,G2836807,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563756207,1/3/2018 22:52,30233,species,Northern Cardinal,Cardinalis cardinalis,,,6,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Fischer Rd,L6652815,P,32.2619956,-86.3541642,1/2/2018,6:38:00 AM,obsr665305,S41603953,Traveling,P22,EBIRD,21,1.609,,2,1,G2836750,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563758651,1/3/2018 23:03,30233,species,Northern Cardinal,Cardinalis cardinalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Fischer Rd,L6652815,P,32.2619956,-86.3541642,1/2/2018,3:11:00 PM,obsr665305,S41604194,Traveling,P22,EBIRD,5,0.692,,2,1,G2836807,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563757530,1/9/2018 21:46,30233,species,Northern Cardinal,Cardinalis cardinalis,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Bankhead Ave,L6654172,P,32.3488616,-86.2892284,1/2/2018,10:40:00 AM,obsr665305,S41604088,Traveling,P22,EBIRD,23,2.189,,2,1,G2836779,0,1,0,,Montgomery AL Christmas Bird Count,,
URN:CornellLabOfOrnithology:EBIRD:OBS563302714,1/2/2018 18:14,30233,species,Northern Cardinal,Cardinalis cardinalis,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Montgomery, Alabama, US (32.389, -86.289)",L6657002,P,32.3889823,-86.2889358,1/2/2018,4:03:00 PM,obsr670353,S41564920,Traveling,P22,EBIRD,69,4.603,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563063173,1/3/2018 22:52,30233,species,Northern Cardinal,Cardinalis cardinalis,,,6,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Fischer Rd,L6652815,P,32.2619956,-86.3541642,1/2/2018,6:38:00 AM,obsr130801,S41543067,Traveling,P22,EBIRD,21,1.609,,2,1,G2836750,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS569052577,1/19/2018 11:28,30233,species,Northern Cardinal,Cardinalis cardinalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery Zoo,L2303228,H,32.4193978,-86.2748623,1/19/2018,10:21:00 AM,obsr1002010,S42065905,Stationary,P21,EBIRD,5,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS572266571,1/28/2018 21:51,30233,species,Northern Cardinal,Cardinalis cardinalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/22/2018,9:30:00 AM,obsr940190,S42328563,Stationary,P21,EBIRD,30,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS569507859,1/20/2018 17:15,30233,species,Northern Cardinal,Cardinalis cardinalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery Zoo,L2303228,H,32.4193978,-86.2748623,1/20/2018,4:13:00 PM,obsr1002010,S42103058,Stationary,P21,EBIRD,1,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563135907,1/6/2018 18:34,30233,species,Northern Cardinal,Cardinalis cardinalis,,,5,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Huntingdon College,L2482942,H,32.3501016,-86.285339,1/2/2018,10:07:00 AM,obsr130801,S41549538,Traveling,P22,EBIRD,30,0.789,,2,1,G2836776,0,1,0,,,,
